target_chr	target_start	target_end	bait_chr	bait_start	bait_end	bait_name	score	tissue	promoter_chr	promoter_start	promoter_end	gene	overlapping_bp
chr11	84783825	84789067	chr11	84479684	84483126	hs364	6.17	NT	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84479684	84483126	hs364	7.89	HR	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84479684	84483126	hs364	8.35	HB	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84479684	84483126	hs364	9.59	MB	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84492867	84497370	hs363	5.01	HL	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84492867	84497370	hs363	5.18	FB	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84492867	84497370	hs363	6.2	FL	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84492867	84497370	hs363	6.4	CF	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84492867	84497370	hs363	6.97	MB	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84492867	84497370	hs363	7.3	NT	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84492867	84497370	hs363	7.68	HB	chr11	84775174	84785975	Gm11431	2150
chr11	84783825	84789067	chr11	84492867	84497370	hs363	8.76	TL	chr11	84775174	84785975	Gm11431	2150
chr11	84812363	84815736	chr11	84479684	84483126	hs364	5.01	HL	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84479684	84483126	hs364	5.09	TK	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84479684	84483126	hs364	5.38	TL	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84479684	84483126	hs364	6.23	HB	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84479684	84483126	hs364	6.63	FB	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84492867	84497370	hs363	10.19	HB	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84492867	84497370	hs363	5.25	TL	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84492867	84497370	hs363	5.67	HL	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84492867	84497370	hs363	5.83	CF	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84492867	84497370	hs363	6.5	NT	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84492867	84497370	hs363	8.43	TK	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84812363	84815736	chr11	84492867	84497370	hs363	8.59	MB	chr11	84812974	84834775	Dhrs11, Mrm1	2762
chr11	84815737	84818445	chr11	84479684	84483126	hs364	7.24	HB	chr11	84812974	84834775	Dhrs11, Mrm1	2708
chr11	84815737	84818445	chr11	84492867	84497370	hs363	5.54	HL	chr11	84812974	84834775	Dhrs11, Mrm1	2708
chr11	84815737	84818445	chr11	84492867	84497370	hs363	5.55	TL	chr11	84812974	84834775	Dhrs11, Mrm1	2708
chr11	84815737	84818445	chr11	84492867	84497370	hs363	7.98	HB	chr11	84812974	84834775	Dhrs11, Mrm1	2708
chr11	84818446	84824504	chr11	84479684	84483126	hs364	5.37	NT	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84479684	84483126	hs364	5.41	FB	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84479684	84483126	hs364	5.58	CF	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84479684	84483126	hs364	5.82	HB	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84479684	84483126	hs364	6.18	MB	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84492867	84497370	hs363	5.72	MB	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84492867	84497370	hs363	5.93	HL	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84492867	84497370	hs363	6.16	FB	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84492867	84497370	hs363	6.64	NT	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84492867	84497370	hs363	7.43	CF	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84818446	84824504	chr11	84492867	84497370	hs363	9.3	HB	chr11	84812974	84834775	Dhrs11, Mrm1	6058
chr11	84827911	84831900	chr11	84479684	84483126	hs364	5.01	MB	chr11	84812974	84834775	Dhrs11, Mrm1	3989
chr11	85495130	85499564	chr11	85962362	85963843	HLEB	5.02	CF	chr11	85487174	85497375	Bcas3	2245
chr11	85495130	85499564	chr11	85962362	85963843	HLEB	6.12	HB	chr11	85487174	85497375	Bcas3	2245
chr11	85495130	85499564	chr11	85962362	85963843	HLEB	6	NT	chr11	85487174	85497375	Bcas3	2245
chr11	85844278	85848982	chr11	85962362	85963843	HLEB	5.09	FL	chr11	85823774	85850175	2610027K06Rik, Tbx2	4704
chr11	85844278	85848982	chr11	86163315	86169358	hs778	6.18	HL	chr11	85823774	85850175	2610027K06Rik, Tbx2	4704
chr11	85844278	85848982	chr11	86163315	86169358	hs778	6.92	HB	chr11	85823774	85850175	2610027K06Rik, Tbx2	4704
chr11	85844278	85848982	chr11	86163315	86169358	hs778	6.9	NT	chr11	85823774	85850175	2610027K06Rik, Tbx2	4704
chr11	85844278	85848982	chr11	86163315	86169358	hs778	7.84	FL	chr11	85823774	85850175	2610027K06Rik, Tbx2	4704
chr11	85844278	85848982	chr11	86163315	86169358	hs778	8.34	TL	chr11	85823774	85850175	2610027K06Rik, Tbx2	4704
chr11	85844278	85848982	chr11	86163315	86169358	hs778	9.14	CF	chr11	85823774	85850175	2610027K06Rik, Tbx2	4704
chr11	85844278	85848982	chr11	86163315	86169358	hs778	9.58	TK	chr11	85823774	85850175	2610027K06Rik, Tbx2	4704
chr11	85848983	85853098	chr11	85962362	85963843	HLEB	5.4	HB	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	85962362	85963843	HLEB	5.89	CF	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	85962362	85963843	HLEB	6.12	HR	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	85962362	85963843	HLEB	6.54	HL	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	85962362	85963843	HLEB	6.67	NT	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	85962362	85963843	HLEB	7.08	MB	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	85962362	85963843	HLEB	8.28	TK	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	85962362	85963843	HLEB	8.53	FL	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	85962362	85963843	HLEB	9.15	TL	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	10.54	FL	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	10.9	NT	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	11.82	TL	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	11.9	TK	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	6.47	FB	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	7.48	HB	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	7.93	MB	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	8.13	HR	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	8.55	HL	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	85848983	85853098	chr11	86163315	86169358	hs778	8.92	CF	chr11	85823774	85850175	2610027K06Rik, Tbx2	1192
chr11	86194833	86200670	chr11	85856173	85861036	mm1583	5.79	FL	chr11	86194974	86208175	Brip1, Brip1os	5696
chr11	88257948	88261989	chr11	88274049	88276658	mm439	5.17	NT	chr11	88248574	88259375	Gm38534	1427
chr11	88605464	88612002	chr11	88274049	88276658	mm439	5.05	FB	chr11	88608974	88619775	Msi2	3028
chr11	88605464	88612002	chr11	88274049	88276658	mm439	6.36	HL	chr11	88608974	88619775	Msi2	3028
chr11	88605464	88612002	chr11	88274049	88276658	mm439	6.75	TL	chr11	88608974	88619775	Msi2	3028
chr11	88605464	88612002	chr11	88274049	88276658	mm439	6	NT	chr11	88608974	88619775	Msi2	3028
chr11	88605464	88612002	chr11	88274049	88276658	mm439	7.71	HB	chr11	88608974	88619775	Msi2	3028
chr11	88617677	88622148	chr11	88274049	88276658	mm439	5.45	HB	chr11	88608974	88619775	Msi2	2098
chr11	88617677	88622148	chr11	88274049	88276658	mm439	5.45	HB	chr11	88615174	88625775	Msi2	4471
chr11	88617677	88622148	chr11	88274049	88276658	mm439	7.15	NT	chr11	88608974	88619775	Msi2	2098
chr11	88617677	88622148	chr11	88274049	88276658	mm439	7.15	NT	chr11	88615174	88625775	Msi2	4471
chr11	88622149	88625965	chr11	88274049	88276658	mm439	6.73	NT	chr11	88615174	88625775	Msi2	3626
chr11	88622149	88625965	chr11	88274049	88276658	mm439	6.73	NT	chr11	88624374	88634775	Msi2	1591
chr11	88629171	88631746	chr11	88274049	88276658	mm439	5.5	NT	chr11	88624374	88634775	Msi2	2575
chr11	88706533	88709782	chr11	88274049	88276658	mm439	6.47	HB	chr11	88708374	88724975	C030037D09Rik, Msi2	1408
chr11	88709783	88713168	chr11	88274049	88276658	mm439	5.3	FL	chr11	88708374	88724975	C030037D09Rik, Msi2	3385
chr11	88709783	88713168	chr11	88274049	88276658	mm439	5.89	HL	chr11	88708374	88724975	C030037D09Rik, Msi2	3385
chr11	88709783	88713168	chr11	88274049	88276658	mm439	5.93	MB	chr11	88708374	88724975	C030037D09Rik, Msi2	3385
chr11	88709783	88713168	chr11	88274049	88276658	mm439	8.45	HB	chr11	88708374	88724975	C030037D09Rik, Msi2	3385
chr11	88709783	88713168	chr11	88274049	88276658	mm439	9.99	NT	chr11	88708374	88724975	C030037D09Rik, Msi2	3385
chr11	88713169	88715370	chr11	88274049	88276658	mm439	5.51	HB	chr11	88708374	88724975	C030037D09Rik, Msi2	2201
chr11	88713169	88715370	chr11	88274049	88276658	mm439	5.51	HB	chr11	88715174	88725375	C030037D09Rik, Msi2	196
chr11	88713169	88715370	chr11	88274049	88276658	mm439	6.66	MB	chr11	88708374	88724975	C030037D09Rik, Msi2	2201
chr11	88713169	88715370	chr11	88274049	88276658	mm439	6.66	MB	chr11	88715174	88725375	C030037D09Rik, Msi2	196
chr11	88713169	88715370	chr11	88274049	88276658	mm439	6.68	NT	chr11	88708374	88724975	C030037D09Rik, Msi2	2201
chr11	88713169	88715370	chr11	88274049	88276658	mm439	6.68	NT	chr11	88715174	88725375	C030037D09Rik, Msi2	196
chr11	88715371	88720761	chr11	88274049	88276658	mm439	6.32	NT	chr11	88708374	88724975	C030037D09Rik, Msi2	5390
chr11	88715371	88720761	chr11	88274049	88276658	mm439	6.32	NT	chr11	88715174	88725375	C030037D09Rik, Msi2	5390
chr11	88715371	88720761	chr11	88274049	88276658	mm439	6.32	TL	chr11	88708374	88724975	C030037D09Rik, Msi2	5390
chr11	88715371	88720761	chr11	88274049	88276658	mm439	6.32	TL	chr11	88715174	88725375	C030037D09Rik, Msi2	5390
chr11	88715371	88720761	chr11	88274049	88276658	mm439	8.18	HB	chr11	88708374	88724975	C030037D09Rik, Msi2	5390
chr11	88715371	88720761	chr11	88274049	88276658	mm439	8.18	HB	chr11	88715174	88725375	C030037D09Rik, Msi2	5390
chr11	88715371	88720761	chr11	88274049	88276658	mm439	8.34	MB	chr11	88708374	88724975	C030037D09Rik, Msi2	5390
chr11	88715371	88720761	chr11	88274049	88276658	mm439	8.34	MB	chr11	88715174	88725375	C030037D09Rik, Msi2	5390
chr11	88720762	88727013	chr11	88274049	88276658	mm439	10.35	HB	chr11	88708374	88724975	C030037D09Rik, Msi2	4213
chr11	88720762	88727013	chr11	88274049	88276658	mm439	10.35	HB	chr11	88715174	88725375	C030037D09Rik, Msi2	4613
chr11	88720762	88727013	chr11	88274049	88276658	mm439	5.77	FL	chr11	88708374	88724975	C030037D09Rik, Msi2	4213
chr11	88720762	88727013	chr11	88274049	88276658	mm439	5.77	FL	chr11	88715174	88725375	C030037D09Rik, Msi2	4613
chr11	88720762	88727013	chr11	88274049	88276658	mm439	6.12	TL	chr11	88708374	88724975	C030037D09Rik, Msi2	4213
chr11	88720762	88727013	chr11	88274049	88276658	mm439	6.12	TL	chr11	88715174	88725375	C030037D09Rik, Msi2	4613
chr11	88720762	88727013	chr11	88274049	88276658	mm439	6.29	HL	chr11	88708374	88724975	C030037D09Rik, Msi2	4213
chr11	88720762	88727013	chr11	88274049	88276658	mm439	6.29	HL	chr11	88715174	88725375	C030037D09Rik, Msi2	4613
chr11	88720762	88727013	chr11	88274049	88276658	mm439	6.79	FB	chr11	88708374	88724975	C030037D09Rik, Msi2	4213
chr11	88720762	88727013	chr11	88274049	88276658	mm439	6.79	FB	chr11	88715174	88725375	C030037D09Rik, Msi2	4613
chr11	88720762	88727013	chr11	88274049	88276658	mm439	9.06	NT	chr11	88708374	88724975	C030037D09Rik, Msi2	4213
chr11	88720762	88727013	chr11	88274049	88276658	mm439	9.06	NT	chr11	88715174	88725375	C030037D09Rik, Msi2	4613
chr11	88720762	88727013	chr11	88274049	88276658	mm439	9.13	MB	chr11	88708374	88724975	C030037D09Rik, Msi2	4213
chr11	88720762	88727013	chr11	88274049	88276658	mm439	9.13	MB	chr11	88715174	88725375	C030037D09Rik, Msi2	4613
chr11	88830202	88835687	chr11	88274049	88276658	mm439	10.24	HR	chr11	88835574	88846575	Akap1	113
chr11	88830202	88835687	chr11	88274049	88276658	mm439	11.15	CF	chr11	88835574	88846575	Akap1	113
chr11	88830202	88835687	chr11	88274049	88276658	mm439	11.58	TL	chr11	88835574	88846575	Akap1	113
chr11	88830202	88835687	chr11	88274049	88276658	mm439	12.37	MB	chr11	88835574	88846575	Akap1	113
chr11	88830202	88835687	chr11	88274049	88276658	mm439	13.46	TK	chr11	88835574	88846575	Akap1	113
chr11	88830202	88835687	chr11	88274049	88276658	mm439	14.11	HB	chr11	88835574	88846575	Akap1	113
chr11	88830202	88835687	chr11	88274049	88276658	mm439	15.97	FB	chr11	88835574	88846575	Akap1	113
chr11	88830202	88835687	chr11	88274049	88276658	mm439	16.23	NT	chr11	88835574	88846575	Akap1	113
chr11	88830202	88835687	chr11	88274049	88276658	mm439	17.29	HL	chr11	88835574	88846575	Akap1	113
chr11	88830202	88835687	chr11	88274049	88276658	mm439	8.97	FL	chr11	88835574	88846575	Akap1	113
chr11	88835688	88843736	chr11	88274049	88276658	mm439	10.07	TL	chr11	88835574	88846575	Akap1	8048
chr11	88835688	88843736	chr11	88274049	88276658	mm439	10.32	HR	chr11	88835574	88846575	Akap1	8048
chr11	88835688	88843736	chr11	88274049	88276658	mm439	11.18	TK	chr11	88835574	88846575	Akap1	8048
chr11	88835688	88843736	chr11	88274049	88276658	mm439	11.87	CF	chr11	88835574	88846575	Akap1	8048
chr11	88835688	88843736	chr11	88274049	88276658	mm439	12.09	HB	chr11	88835574	88846575	Akap1	8048
chr11	88835688	88843736	chr11	88274049	88276658	mm439	13.31	FL	chr11	88835574	88846575	Akap1	8048
chr11	88835688	88843736	chr11	88274049	88276658	mm439	14.57	FB	chr11	88835574	88846575	Akap1	8048
chr11	88835688	88843736	chr11	88274049	88276658	mm439	15.54	HL	chr11	88835574	88846575	Akap1	8048
chr11	88835688	88843736	chr11	88274049	88276658	mm439	6.84	MB	chr11	88835574	88846575	Akap1	8048
chr11	88835688	88843736	chr11	88274049	88276658	mm439	8.52	NT	chr11	88835574	88846575	Akap1	8048
chr11	88843737	88850105	chr11	88274049	88276658	mm439	10.13	NT	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	10.13	NT	chr11	88843974	88854575	Akap1	6131
chr11	88843737	88850105	chr11	88274049	88276658	mm439	10.74	FL	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	10.74	FL	chr11	88843974	88854575	Akap1	6131
chr11	88843737	88850105	chr11	88274049	88276658	mm439	10.76	HL	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	10.76	HL	chr11	88843974	88854575	Akap1	6131
chr11	88843737	88850105	chr11	88274049	88276658	mm439	14.77	FB	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	14.77	FB	chr11	88843974	88854575	Akap1	6131
chr11	88843737	88850105	chr11	88274049	88276658	mm439	7.26	MB	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	7.26	MB	chr11	88843974	88854575	Akap1	6131
chr11	88843737	88850105	chr11	88274049	88276658	mm439	7.94	TK	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	7.94	TK	chr11	88843974	88854575	Akap1	6131
chr11	88843737	88850105	chr11	88274049	88276658	mm439	7.9	TL	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	7.9	TL	chr11	88843974	88854575	Akap1	6131
chr11	88843737	88850105	chr11	88274049	88276658	mm439	8.04	HB	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	8.04	HB	chr11	88843974	88854575	Akap1	6131
chr11	88843737	88850105	chr11	88274049	88276658	mm439	8.05	CF	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	8.05	CF	chr11	88843974	88854575	Akap1	6131
chr11	88843737	88850105	chr11	88274049	88276658	mm439	9.09	HR	chr11	88835574	88846575	Akap1	2838
chr11	88843737	88850105	chr11	88274049	88276658	mm439	9.09	HR	chr11	88843974	88854575	Akap1	6131
chr11	88850106	88853670	chr11	88274049	88276658	mm439	5.55	TL	chr11	88843974	88854575	Akap1	3564
chr11	88850106	88853670	chr11	88274049	88276658	mm439	5.55	TL	chr11	88852574	88862775	Akap1	1096
chr11	88850106	88853670	chr11	88274049	88276658	mm439	6.39	HB	chr11	88843974	88854575	Akap1	3564
chr11	88850106	88853670	chr11	88274049	88276658	mm439	6.39	HB	chr11	88852574	88862775	Akap1	1096
chr11	88850106	88853670	chr11	88274049	88276658	mm439	6.54	FB	chr11	88843974	88854575	Akap1	3564
chr11	88850106	88853670	chr11	88274049	88276658	mm439	6.54	FB	chr11	88852574	88862775	Akap1	1096
chr11	88850106	88853670	chr11	88274049	88276658	mm439	7.01	MB	chr11	88843974	88854575	Akap1	3564
chr11	88850106	88853670	chr11	88274049	88276658	mm439	7.01	MB	chr11	88852574	88862775	Akap1	1096
chr11	88850106	88853670	chr11	88274049	88276658	mm439	7.62	CF	chr11	88843974	88854575	Akap1	3564
chr11	88850106	88853670	chr11	88274049	88276658	mm439	7.62	CF	chr11	88852574	88862775	Akap1	1096
chr11	88853671	88858038	chr11	88274049	88276658	mm439	5.26	HL	chr11	88843974	88854575	Akap1	904
chr11	88853671	88858038	chr11	88274049	88276658	mm439	5.26	HL	chr11	88852574	88862775	Akap1	4367
chr11	88853671	88858038	chr11	88274049	88276658	mm439	5.26	HL	chr11	88857174	88870375	Akap1	864
chr11	88853671	88858038	chr11	88274049	88276658	mm439	6.2	MB	chr11	88843974	88854575	Akap1	904
chr11	88853671	88858038	chr11	88274049	88276658	mm439	6.2	MB	chr11	88852574	88862775	Akap1	4367
chr11	88853671	88858038	chr11	88274049	88276658	mm439	6.2	MB	chr11	88857174	88870375	Akap1	864
chr11	88853671	88858038	chr11	88274049	88276658	mm439	7.07	TK	chr11	88843974	88854575	Akap1	904
chr11	88853671	88858038	chr11	88274049	88276658	mm439	7.07	TK	chr11	88852574	88862775	Akap1	4367
chr11	88853671	88858038	chr11	88274049	88276658	mm439	7.07	TK	chr11	88857174	88870375	Akap1	864
chr11	93951020	93956720	chr11	94157608	94162808	mm1496	5.25	TK	chr11	93949774	93961775	Nme2	5700
chr11	94129340	94132297	chr11	94157608	94162808	mm1496	5.52	MB	chr11	94128374	94138975	B230206L02Rik	2957
chr11	94129340	94132297	chr11	94157608	94162808	mm1496	5.52	MB	chr11	94129374	94139775	B230206L02Rik	2923
chr11	94129340	94132297	chr11	94157608	94162808	mm1496	5.52	MB	chr11	94132174	94144175	B230206L02Rik	123
chr11	94129340	94132297	chr11	94157608	94162808	mm1496	5	FB	chr11	94128374	94138975	B230206L02Rik	2957
chr11	94129340	94132297	chr11	94157608	94162808	mm1496	5	FB	chr11	94129374	94139775	B230206L02Rik	2923
chr11	94129340	94132297	chr11	94157608	94162808	mm1496	5	FB	chr11	94132174	94144175	B230206L02Rik	123
chr11	94132298	94136267	chr11	94157608	94162808	mm1496	5.26	MB	chr11	94128374	94138975	B230206L02Rik	3969
chr11	94132298	94136267	chr11	94157608	94162808	mm1496	5.26	MB	chr11	94129374	94139775	B230206L02Rik	3969
chr11	94132298	94136267	chr11	94157608	94162808	mm1496	5.26	MB	chr11	94132174	94144175	B230206L02Rik	3969
chr11	94132298	94136267	chr11	94157608	94162808	mm1496	5.88	TK	chr11	94128374	94138975	B230206L02Rik	3969
chr11	94132298	94136267	chr11	94157608	94162808	mm1496	5.88	TK	chr11	94129374	94139775	B230206L02Rik	3969
chr11	94132298	94136267	chr11	94157608	94162808	mm1496	5.88	TK	chr11	94132174	94144175	B230206L02Rik	3969
chr11	94132298	94136267	chr11	94157608	94162808	mm1496	7.08	NT	chr11	94128374	94138975	B230206L02Rik	3969
chr11	94132298	94136267	chr11	94157608	94162808	mm1496	7.08	NT	chr11	94129374	94139775	B230206L02Rik	3969
chr11	94132298	94136267	chr11	94157608	94162808	mm1496	7.08	NT	chr11	94132174	94144175	B230206L02Rik	3969
chr11	94136268	94139547	chr11	94157608	94162808	mm1496	6.92	NT	chr11	94128374	94138975	B230206L02Rik	2707
chr11	94136268	94139547	chr11	94157608	94162808	mm1496	6.92	NT	chr11	94129374	94139775	B230206L02Rik	3279
chr11	94136268	94139547	chr11	94157608	94162808	mm1496	6.92	NT	chr11	94132174	94144175	B230206L02Rik	3279
chr11	94143077	94147377	chr11	94157608	94162808	mm1496	5.9	HB	chr11	94132174	94144175	B230206L02Rik	1098
chr11	94143077	94147377	chr11	94157608	94162808	mm1496	6.98	MB	chr11	94132174	94144175	B230206L02Rik	1098
chr11	94200266	94205946	chr11	94157608	94162808	mm1496	5.56	MB	chr11	94204574	94219775	Tob1	1372
chr11	94200266	94205946	chr11	94157608	94162808	mm1496	5.73	TK	chr11	94204574	94219775	Tob1	1372
chr11	94200266	94205946	chr11	94157608	94162808	mm1496	5.82	HL	chr11	94204574	94219775	Tob1	1372
chr11	94200266	94205946	chr11	94157608	94162808	mm1496	7.72	NT	chr11	94204574	94219775	Tob1	1372
chr11	94200266	94205946	chr11	94157608	94162808	mm1496	7.81	CF	chr11	94204574	94219775	Tob1	1372
chr11	94205947	94209114	chr11	94157608	94162808	mm1496	5.09	TL	chr11	94204574	94219775	Tob1	3167
chr11	94205947	94209114	chr11	94157608	94162808	mm1496	5.49	HL	chr11	94204574	94219775	Tob1	3167
